"count_yr","circle_name","state","num_sacr","lat","lon"
"2013","Waukesha","WI","0","42.974","-88.3553"
"2014","Eufaula N.W.R.","AL","295","31.9939","-85.0886"
"2014","Gulf Shores","AL","4","30.3167","-87.6333"
"2014","Guntersville","AL","1","34.3883","-86.2803"
"2014","Wheeler N.W.R.","AL","9433","34.6001","-86.8837"
"2014","Arkadelphia","AR","3","34.1333","-93.05"
"2014","Stratford-Milford","CT","0","41.1742","-73.1099"
"2014","Alafia Banks","FL","70","27.792","-82.3349"
"2014","Apalachicola Bay-St. Vincent N.W.R.","FL","5","29.6749","-85.0737"
"2014","Aripeka-Bayport","FL","275","28.4667","-82.5833"
"2014","Avon Park A.F. Range","FL","103","27.6501","-81.3167"
"2014","Babcock Ranch Preserve","FL","22","26.87","-81.72"
"2014","Bradenton","FL","138","27.501","-82.5631"
"2014","Brooksville","FL","200","28.548","-82.3245"
"2014","Cocoa","FL","60","28.3622","-80.7026"
"2014","Corkscrew Swamp Sanctuary","FL","40","26.3666","-81.5217"
"2014","Crystal River","FL","64","28.8712","-82.5776"
"2014","Daytona Beach","FL","13","29.25","-81.1167"
"2014","East Pasco","FL","400","28.3103","-82.2374"
"2014","Econlockhatchee","FL","400","28.7094","-81.1467"
"2014","Emeralda-Sunnyhill","FL","500","28.85","-81.8501"
"2014","Fakahatchee","FL","34","26.1486","-81.4535"
"2014","Flagler","FL","12","29.497","-81.265"
"2014","Fort Pierce","FL","86","27.4177","-80.3828"
"2014","Gainesville","FL","3000","29.6027","-82.3127"
"2014","Ichetucknee-Santa Fe-O'Leno","FL","4","29.9335","-82.6785"
"2014","Jonathan Dickinson S.P.","FL","135","26.9921","-80.1469"
"2014","Kissimmee Valley","FL","550","28.2062","-81.3936"
"2014","Lake City","FL","6","30.1894","-82.6371"
"2014","Lakeland","FL","250","28.0261","-81.8507"
"2014","Lake Placid","FL","3000","27.2601","-81.3441"
"2014","Lake Wales","FL","213","27.8939","-81.5189"
"2014","Long Pine Key","FL","10","25.3568","-80.7186"
"2014","Melrose","FL","350","29.748","-81.9929"
"2014","Merritt Island N.W.R.","FL","4","28.6171","-80.6815"
"2014","Myakka River S.P.","FL","460","27.233","-82.236"
"2014","North Pinellas","FL","33","28.0672","-82.7388"
"2014","Orange River","FL","15","26.651","-81.7317"
"2014","Peace River","FL","100","26.9243","-82.0474"
"2014","Ponce Inlet","FL","77","29.0623","-81.0073"
"2014","Sarasota","FL","300","27.2841","-82.4976"
"2014","South Brevard County","FL","950","27.8486","-80.55"
"2014","STA5-Clewiston","FL","10","26.516","-80.916"
"2014","St. Augustine","FL","2","29.9333","-81.3162"
"2014","Stuart","FL","86","27.2121","-80.2624"
"2014","Tampa","FL","23","28.0107","-82.4595"
"2014","Ten Thousand Islands","FL","37","25.95","-81.62"
"2014","Venice-Englewood","FL","100","27.0048","-82.3793"
"2014","Wekiva River","FL","77","28.7863","-81.3679"
"2014","West Marion County","FL","112","29.109","-82.2944"
"2014","West Palm Beach","FL","9","26.5672","-80.127"
"2014","West Pasco (New Port Richey)","FL","85","28.2604","-82.6949"
"2014","West Volusia County","FL","191","29.0543","-81.3039"
"2014","Zellwood-Mount Dora","FL","80","28.7309","-81.6062"
"2014","Albany","GA","423","31.4333","-84.4167"
"2014","Atlanta","GA","0","33.9667","-84.6667"
"2014","Carter's Lake","GA","15","34.5801","-84.7917"
"2014","Dublin","GA","7","32.6297","-82.9239"
"2014","Floyd County","GA","0","34.2898","-85.1805"
"2014","Lake Blackshear","GA","14","31.9621","-83.8839"
"2014","Okefenokee N.W.R.","GA","51","30.8001","-82.1333"
"2014","Evanston (north shore)","IL","1","42.1379","-87.7882"
"2014","Lisle Arboretum","IL","20","41.7518","-87.9738"
"2014","Elkhart County","IN","2","41.6527","-85.8344"
"2014","Goose Pond","IN","256","38.9678","-87.1864"
"2014","Hanover-Madison","IN","23","38.7382","-85.4706"
"2014","Indianapolis","IN","17","39.8694","-86.0389"
"2014","Lafayette","IN","0","40.4605","-86.9157"
"2014","Muscatatuck N.W.R.","IN","1300","38.9594","-85.7983"
"2014","Oakland City","IN","36","38.2899","-87.3454"
"2014","Ohio River","IN","22","39.1021","-84.9016"
"2014","Patoka Lake","IN","8","38.4347","-86.6062"
"2014","Pigeon River State Fish & Wildlife Area","IN","25","41.6418","-85.2771"
"2014","South Bend","IN","8","41.6764","-86.252"
"2014","Sullivan County","IN","1","39.1029","-87.4253"
"2014","Terre Haute","IN","30","39.4165","-87.407"
"2014","Topeka","IN","13","41.5394","-85.5394"
"2014","Warrick County","IN","3","38.0599","-87.3015"
"2014","Western Gibson County","IN","1","38.3406","-87.7807"
"2014","Whitewater S.P.","IN","2000","39.5909","-84.9936"
"2014","Danville","KY","3","37.6463","-84.7733"
"2014","East Allen County","KY","6","36.7426","-86.0686"
"2014","Hopkinsville","KY","3","36.8615","-87.473"
"2014","Louisville","KY","5","38.2929","-85.6283"
"2014","Russell-Adair County","KY","183","36.9658","-85.1217"
"2014","Cheneyville-Lecompte","LA","0","31.1","-92.3667"
"2014","Lacassine N.W.R.-Thornwell","LA","7","30.0626","-92.8147"
"2014","Sweet Lake-Cameron Prairie N.W.R.","LA","2530","30.0373","-93.0875"
"2014","Bowie","MD","2","38.9927","-76.7852"
"2014","Jug Bay","MD","0","38.7532","-76.6415"
"2014","Lower Kent County","MD","1","39.1427","-76.1921"
"2014","Seneca","MD","2","39.0671","-77.3285"
"2014","Greater Portland","ME","0","43.5858","-70.2242"
"2014","Battle Creek","MI","1","42.3767","-85.2795"
"2014","Clinton","MI","0","42.0916","-84.0351"
"2014","Detroit","MI","14","42.7213","-83.551"
"2014","Dowagiac","MI","561","41.9667","-86.0833"
"2014","Hartland","MI","55","42.6305","-83.8364"
"2014","New Buffalo","MI","33","41.8133","-86.6167"
"2014","Waterloo State Recreation Area","MI","57","42.3245","-84.2097"
"2014","Columbia","MO","3","38.8915","-92.3348"
"2014","Loess Bluffs (formerly Squaw Creek) N.W.R.","MO","4","40.0833","-95.2667"
"2014","Jackson County","MS","77","30.4366","-88.7119"
"2014","Morehead City","NC","2","34.759","-76.7094"
"2014","Rocky Mount","NC","2","35.9385","-77.8396"
"2014","Assunpink","NJ","2","40.16","-74.4242"
"2014","Cape May","NJ","6","39.0123","-74.8778"
"2014","Cumberland County","NJ","10","39.3325","-75.2004"
"2014","Elmer","NJ","2","39.5834","-75.1428"
"2014","Somerset County","NJ","3","40.5823","-74.622"
"2014","Conesus-Hemlock-Honeoye Lakes","NY","3","42.7776","-77.6161"
"2014","Troy","NY","0","42.8333","-73.6568"
"2014","Black Swamp","OH","0","41.11","-84.37"
"2014","Cadiz","OH","70","40.2992","-81.0847"
"2014","Caesar Creek-Spring Valley","OH","0","39.501","-84.0224"
"2014","Cincinnati","OH","205","39.1","-84.3"
"2014","Dayton","OH","3","39.82","-84.1794"
"2014","Delaware Reservoir","OH","100","40.3954","-83.0533"
"2014","Greenville","OH","15","40.0992","-84.6072"
"2014","Lake Erie Islands","OH","23","41.6807","-82.7545"
"2014","Paint Creek Area","OH","46","39.2622","-83.445"
"2014","Rudolph","OH","3","41.3256","-83.6207"
"2014","Trumbull County","OH","1","41.3845","-80.8572"
"2014","Wooster","OH","18","40.7464","-82.0189"
"2014","Blenheim","ON","13","42.3403","-81.9372"
"2014","Kettle Point","ON","0","43.171","-81.8816"
"2014","Long Point","ON","448","42.6211","-80.3908"
"2014","Mindemoya","ON","1","45.7248","-82.1783"
"2014","Port Burwell-Vienna","ON","1","42.6808","-80.7919"
"2014","Chambersburg","PA","0","39.9","-77.5834"
"2014","Linesville","PA","68","41.6028","-80.4296"
"2014","South Kingstown","RI","1","41.4295","-71.5588"
"2014","Congaree Swamp","SC","2","33.7612","-80.7476"
"2014","Pinewood","SC","7","33.7394","-80.4825"
"2014","Santee N.W.R.","SC","40","33.5104","-80.408"
"2014","Chattanooga","TN","5","35.104","-85.2292"
"2014","Crossville","TN","2","35.8621","-85.0169"
"2014","DeKalb County","TN","26","36.02","-85.85"
"2014","Duck River","TN","1","35.9474","-87.9211"
"2014","Fayette County","TN","95","35.2","-89.42"
"2014","Franklin-Coffee County","TN","225","35.302","-86.0567"
"2014","Hickory-Priest","TN","2","36.1926","-86.6634"
"2014","Hiwassee","TN","13597","35.3655","-84.92"
"2014","Knoxville","TN","15","35.9136","-84.0796"
"2014","Nashville","TN","1","36.0545","-86.9287"
"2014","Warren County","TN","22","35.6748","-85.777"
"2014","Beloit","WI","48","42.6137","-89.09"
"2014","Chippewa Falls","WI","7","44.9663","-91.368"
"2014","Pardeeville","WI","0","43.6337","-89.3609"
"2014","Sauk City","WI","8","43.2668","-89.8501"
"2014","Stevens Point","WI","0","44.5243","-89.5688"
"2015","Eufaula N.W.R.","AL","57","31.9939","-85.0886"
"2015","Wheeler N.W.R.","AL","12971","34.6001","-86.8837"
"2015","Bombay Hook N.W.R.","DE","1","39.2152","-75.4822"
"2015","Alafia Banks","FL","94","27.792","-82.3349"
"2015","Aripeka-Bayport","FL","125","28.4667","-82.5833"
"2015","Avon Park A.F. Range","FL","56","27.6501","-81.3167"
"2015","Babcock Ranch Preserve","FL","35","26.87","-81.72"
"2015","Bay Lake","FL","90","28.3753","-81.5496"
"2015","Bradenton","FL","86","27.501","-82.5631"
"2015","Brooksville","FL","150","28.548","-82.3245"
"2015","Cocoa","FL","45","28.3622","-80.7026"
"2015","Corkscrew Swamp Sanctuary","FL","65","26.3666","-81.5217"
"2015","Crystal River","FL","48","28.8712","-82.5776"
"2015","Daytona Beach","FL","8","29.25","-81.1167"
"2015","East Pasco","FL","425","28.3103","-82.2374"
"2015","Econlockhatchee","FL","300","28.7094","-81.1467"
"2015","Emeralda-Sunnyhill","FL","350","28.85","-81.8501"
"2015","Fakahatchee","FL","17","26.1486","-81.4535"
"2015","Flagler","FL","52","29.497","-81.265"
"2015","Fort Pierce","FL","112","27.4177","-80.3828"
"2015","Gainesville","FL","2500","29.6027","-82.3127"
"2015","Ichetucknee-Santa Fe-O'Leno","FL","1","29.9335","-82.6785"
"2015","Jacksonville","FL","1","30.4152","-81.4877"
"2015","Jonathan Dickinson S.P.","FL","129","26.9921","-80.1469"
"2015","Kissimmee Valley","FL","400","28.2062","-81.3936"
"2015","Lakeland","FL","220","28.0261","-81.8507"
"2015","Lake Placid","FL","2700","27.2601","-81.3441"
"2015","Lake Wales","FL","300","27.8939","-81.5189"
"2015","Long Pine Key","FL","10","25.3568","-80.7186"
"2015","Matanzas","FL","7","29.7154","-81.2827"
"2015","Melrose","FL","175","29.748","-81.9929"
"2015","Merritt Island N.W.R.","FL","1","28.6171","-80.6815"
"2015","Myakka River S.P.","FL","120","27.233","-82.236"
"2015","North Pinellas","FL","2","28.0672","-82.7388"
"2015","Orange River","FL","23","26.651","-81.7317"
"2015","Peace River","FL","141","26.9243","-82.0474"
"2015","Ponce Inlet","FL","45","29.0623","-81.0073"
"2015","Sarasota","FL","330","27.2841","-82.4976"
"2015","South Brevard County","FL","300","27.8486","-80.55"
"2015","STA5-Clewiston","FL","3","26.516","-80.916"
"2015","Stuart","FL","100","27.2121","-80.2624"
"2015","Tampa","FL","18","28.0107","-82.4595"
"2015","Ten Thousand Islands","FL","8","25.95","-81.62"
"2015","Venice-Englewood","FL","65","27.0048","-82.3793"
"2015","Wekiva River","FL","154","28.7863","-81.3679"
"2015","West Marion County","FL","75","29.109","-82.2944"
"2015","West Palm Beach","FL","3","26.5672","-80.127"
"2015","West Pasco (New Port Richey)","FL","140","28.2604","-82.6949"
"2015","West Volusia County","FL","172","29.0543","-81.3039"
"2015","Zellwood-Mount Dora","FL","110","28.7309","-81.6062"
"2015","Albany","GA","15","31.4333","-84.4167"
"2015","Carter's Lake","GA","4","34.5801","-84.7917"
"2015","Lake Blackshear","GA","780","31.9621","-83.8839"
"2015","Okefenokee N.W.R.","GA","12","30.8001","-82.1333"
"2015","St. Catherines Island","GA","1","31.6351","-81.1226"
"2015","Clinton","IA","1","41.9801","-90.174"
"2015","Davenport","IA","4","41.5522","-90.5132"
"2015","Princeton-Camanche","IA","2","41.7486","-90.3546"
"2015","Sioux City","IA","1","42.4914","-96.4072"
"2015","Big Rock","IL","3","41.7334","-88.5077"
"2015","Calumet City-Sand Ridge","IL","66","41.6155","-87.5395"
"2015","Dekalb","IL","1","42.0333","-88.7667"
"2015","Evanston (north shore)","IL","932","42.1379","-87.7882"
"2015","Fermilab-Batavia","IL","2","41.8605","-88.2628"
"2015","Kankakee Valley","IL","1","41.1209","-87.8674"
"2015","Middle Fork River Valley","IL","0","40.247","-87.7009"
"2015","Starved Rock S.P.","IL","5","41.3169","-88.9828"
"2015","Waukegan","IL","17","42.3493","-87.8742"
"2015","Gene Stratton-Porter Historic Site","IN","11","41.4248","-85.2924"
"2015","Goose Pond","IN","5610","38.9678","-87.1864"
"2015","Lafayette","IN","40","40.4605","-86.9157"
"2015","Muscatatuck N.W.R.","IN","2357","38.9594","-85.7983"
"2015","Oakland City","IN","63","38.2899","-87.3454"
"2015","Patoka Lake","IN","3","38.4347","-86.6062"
"2015","Pigeon River State Fish & Wildlife Area","IN","11","41.6418","-85.2771"
"2015","Pokagon","IN","1","41.6344","-84.9701"
"2015","Southern Lake County","IN","51","41.32","-87.3098"
"2015","Tippecanoe","IN","3","41.3237","-85.7887"
"2015","Topeka","IN","21","41.5394","-85.5394"
"2015","Whitewater S.P.","IN","2600","39.5909","-84.9936"
"2015","Frankfort","KY","0","38.2271","-84.8525"
"2015","Louisville","KY","0","38.2929","-85.6283"
"2015","Russell-Adair County","KY","0","36.9658","-85.1217"
"2015","Wayne County","KY","2","36.8972","-84.8213"
"2015","Cheneyville-Lecompte","LA","350","31.1","-92.3667"
"2015","Natchitoches","LA","2","31.824","-93.0635"
"2015","Sweet Lake-Cameron Prairie N.W.R.","LA","3440","30.0373","-93.0875"
"2015","Bowie","MD","3","38.9927","-76.7852"
"2015","Middle River","MD","1","39.3089","-76.4104"
"2015","Anchor Bay","MI","96","42.6273","-82.6647"
"2015","Battle Creek","MI","2","42.3767","-85.2795"
"2015","Clinton","MI","38","42.0916","-84.0351"
"2015","Dowagiac","MI","297","41.9667","-86.0833"
"2015","Hartland","MI","39","42.6305","-83.8364"
"2015","Holland","MI","260","42.75","-86.1"
"2015","Lapeer County","MI","6","43.0014","-83.2428"
"2015","Niles","MI","4","41.8274","-86.2832"
"2015","Pontiac","MI","5","42.7899","-83.2459"
"2015","Waterloo State Recreation Area","MI","172","42.3245","-84.2097"
"2015","Western Macomb County","MI","5","42.7008","-82.9533"
"2015","Horton-Four Rivers","MO","1","38.02","-94.357"
"2015","Loess Bluffs (formerly Squaw Creek) N.W.R.","MO","19","40.0833","-95.2667"
"2015","Arkabutla Lake","MS","4","34.7624","-90.1306"
"2015","Jackson County","MS","81","30.4366","-88.7119"
"2015","Southern Hancock County","MS","2","30.2906","-89.5034"
"2015","Morehead City","NC","2","34.759","-76.7094"
"2015","Assunpink","NJ","0","40.16","-74.4242"
"2015","Cumberland County","NJ","0","39.3325","-75.2004"
"2015","Salem","NJ","3","39.614","-75.4142"
"2015","Somerset County","NJ","8","40.5823","-74.622"
"2015","Fort Plain","NY","1","42.9316","-74.6247"
"2015","Montezuma","NY","48","43.0029","-76.731"
"2015","Elyria-Lorain","OH","2","41.3842","-82.1897"
"2015","Greene County","OH","26","39.7219","-83.9115"
"2015","Greenville","OH","14","40.0992","-84.6072"
"2015","Lakewood","OH","2","41.4602","-81.8576"
"2015","Ottawa N.W.R.","OH","22","41.6114","-83.2006"
"2015","Preble County","OH","1","39.6849","-84.5725"
"2015","Tiffin","OH","1","41.1098","-83.1311"
"2015","Toledo","OH","3","41.65","-83.5333"
"2015","Wooster","OH","38","40.7464","-82.0189"
"2015","Blenheim","ON","2","42.3403","-81.9372"
"2015","Fisherville","ON","7","42.8815","-79.9038"
"2015","Kingston","ON","2","44.206","-76.4611"
"2015","Long Point","ON","730","42.6211","-80.3908"
"2015","Mindemoya","ON","2","45.7248","-82.1783"
"2015","Prince Edward Point","ON","0","44.0031","-76.9621"
"2015","Wallaceburg","ON","18","42.6337","-82.3833"
"2015","Bethlehem-Easton","PA","1","40.6184","-75.3169"
"2015","Indiana","PA","1","40.615","-79.1408"
"2015","Lehigh Valley","PA","1","40.5479","-75.6059"
"2015","Linesville","PA","75","41.6028","-80.4296"
"2015","Ace Basin","SC","1","32.6126","-80.4813"
"2015","Santee N.W.R.","SC","30","33.5104","-80.408"
"2015","Big Sandy","TN","11","36.3405","-88.0821"
"2015","Chattanooga","TN","121","35.104","-85.2292"
"2015","Cookeville","TN","80","36.1448","-85.4747"
"2015","DeKalb County","TN","2","36.02","-85.85"
"2015","Duck River","TN","13","35.9474","-87.9211"
"2015","Franklin-Coffee County","TN","202","35.302","-86.0567"
"2015","Hiwassee","TN","11238","35.3655","-84.92"
"2015","Knoxville","TN","25","35.9136","-84.0796"
"2015","Reelfoot Lake","TN","7","36.4167","-89.3833"
"2015","Warren County","TN","0","35.6748","-85.777"
"2015","White County","TN","1704","35.9082","-85.598"
"2015","Baraboo","WI","0","43.4891","-89.7386"
"2015","Fort Atkinson","WI","0","42.9021","-88.8273"
"2015","Lake Geneva","WI","2","42.5833","-88.5"
"2015","Madison","WI","2","43.0747","-89.3843"
"2015","Mount Horeb","WI","14","43.0011","-89.7603"
"2015","Newburg--Riveredge Nature Center","WI","1","43.4069","-87.9957"
"2015","Palmyra","WI","423","42.8069","-88.5525"
"2015","Poynette","WI","460","43.3955","-89.3953"
"2015","Sauk City","WI","1","43.2668","-89.8501"
"2016","Auburn","AL","0","32.586","-85.4497"
"2016","Eufaula N.W.R.","AL","25","31.9939","-85.0886"
"2016","Tuscaloosa","AL","1","33.239","-87.5766"
"2016","Wheeler N.W.R.","AL","2943","34.6001","-86.8837"
"2016","Arkadelphia","AR","5","34.1333","-93.05"
"2016","Middletown","DE","3","39.4753","-75.6347"
"2016","Alafia Banks","FL","120","27.792","-82.3349"
"2016","Aripeka-Bayport","FL","175","28.4667","-82.5833"
"2016","Avon Park A.F. Range","FL","120","27.6501","-81.3167"
"2016","Babcock Ranch Preserve","FL","14","26.87","-81.72"
"2016","Bay Lake","FL","46","28.3753","-81.5496"
"2016","Bradenton","FL","30","27.501","-82.5631"
"2016","Brooksville","FL","150","28.548","-82.3245"
"2016","Cocoa","FL","41","28.3622","-80.7026"
"2016","Corkscrew Swamp Sanctuary","FL","68","26.3666","-81.5217"
"2016","Crystal River","FL","112","28.8712","-82.5776"
"2016","Daytona Beach","FL","4","29.25","-81.1167"
"2016","East Pasco","FL","250","28.3103","-82.2374"
"2016","Econlockhatchee","FL","300","28.7094","-81.1467"
"2016","Emeralda-Sunnyhill","FL","271","28.85","-81.8501"
"2016","Fakahatchee","FL","14","26.1486","-81.4535"
"2016","Flagler","FL","20","29.497","-81.265"
"2016","Fort Myers","FL","3","26.5551","-81.9906"
"2016","Fort Pierce","FL","81","27.4177","-80.3828"
"2016","Gainesville","FL","950","29.6027","-82.3127"
"2016","Ichetucknee-Santa Fe-O'Leno","FL","0","29.9335","-82.6785"
"2016","Jonathan Dickinson S.P.","FL","61","26.9921","-80.1469"
"2016","Kissimmee Valley","FL","750","28.2062","-81.3936"
"2016","Lake City","FL","241","30.1894","-82.6371"
"2016","Lakeland","FL","270","28.0261","-81.8507"
"2016","Lake Placid","FL","875","27.2601","-81.3441"
"2016","Lake Wales","FL","250","27.8939","-81.5189"
"2016","Long Pine Key","FL","4","25.3568","-80.7186"
"2016","Matanzas","FL","30","29.7154","-81.2827"
"2016","Melrose","FL","130","29.748","-81.9929"
"2016","Myakka River S.P.","FL","120","27.233","-82.236"
"2016","North Pinellas","FL","17","28.0672","-82.7388"
"2016","Orange River","FL","19","26.651","-81.7317"
"2016","Peace River","FL","71","26.9243","-82.0474"
"2016","Ponce Inlet","FL","49","29.0623","-81.0073"
"2016","Sarasota","FL","320","27.2841","-82.4976"
"2016","South Brevard County","FL","124","27.8486","-80.55"
"2016","STA5-Clewiston","FL","22","26.516","-80.916"
"2016","St. Augustine","FL","2","29.9333","-81.3162"
"2016","St. Marks","FL","5","30.1536","-84.2227"
"2016","Stuart","FL","175","27.2121","-80.2624"
"2016","Tampa","FL","34","28.0107","-82.4595"
"2016","Ten Thousand Islands","FL","13","25.95","-81.62"
"2016","Venice-Englewood","FL","74","27.0048","-82.3793"
"2016","Wekiva River","FL","165","28.7863","-81.3679"
"2016","West Marion County","FL","44","29.109","-82.2944"
"2016","West Palm Beach","FL","4","26.5672","-80.127"
"2016","West Pasco (New Port Richey)","FL","125","28.2604","-82.6949"
"2016","West Volusia County","FL","100","29.0543","-81.3039"
"2016","Zellwood-Mount Dora","FL","83","28.7309","-81.6062"
"2016","Albany","GA","93","31.4333","-84.4167"
"2016","Atlanta","GA","1040","33.9667","-84.6667"
"2016","Carter's Lake","GA","3179","34.5801","-84.7917"
"2016","Dalton","GA","55","34.7667","-84.9667"
"2016","Floyd County","GA","0","34.2898","-85.1805"
"2016","Glynn County","GA","11","31.1128","-81.4261"
"2016","Harris Neck N.W.R.","GA","2","31.6837","-81.294"
"2016","Intown Atlanta","GA","39","33.7833","-84.3429"
"2016","Lake Blackshear","GA","32","31.9621","-83.8839"
"2016","Macon","GA","12","32.8321","-83.6663"
"2016","Okefenokee N.W.R.","GA","19","30.8001","-82.1333"
"2016","Peachtree City","GA","73","33.3468","-84.6231"
"2016","Savannah, GA-SC","GA","5","32.0842","-81.0667"
"2016","St. Catherines Island","GA","5","31.6351","-81.1226"
"2016","Clinton","IA","66","41.9801","-90.174"
"2016","Davenport","IA","3","41.5522","-90.5132"
"2016","Green Island - Lost Mound","IA","2","42.164","-90.4771"
"2016","Saylorville Reservoir","IA","3","41.8038","-93.7562"
"2016","Calumet City-Sand Ridge","IL","3","41.6155","-87.5395"
"2016","Chicago (urban)","IL","174","41.9099","-87.7263"
"2016","Chillicothe","IL","3","40.8966","-89.4966"
"2016","Clinton Lake","IL","7","40.1668","-88.7999"
"2016","Eastern Mercer County","IL","3","41.2212","-90.4939"
"2016","Fermilab-Batavia","IL","1181","41.8605","-88.2628"
"2016","Joliet","IL","0","41.5113","-88.1244"
"2016","Kankakee Valley","IL","0","41.1209","-87.8674"
"2016","Lisle Arboretum","IL","284","41.7518","-87.9738"
"2016","McHenry County","IL","845","42.3203","-88.365"
"2016","Middle Fork River Valley","IL","0","40.247","-87.7009"
"2016","Rock Cut S.P.","IL","27","42.3504","-88.8708"
"2016","Rockford","IL","321","42.3667","-89.1667"
"2016","Schapville","IL","10","42.3967","-90.2053"
"2016","Shelbyville Reservoir","IL","3","39.42","-88.77"
"2016","Starved Rock S.P.","IL","4","41.3169","-88.9828"
"2016","Thorn Creek-Park Forest","IL","40","41.4563","-87.725"
"2016","Waukegan","IL","58","42.3493","-87.8742"
"2016","Big Oaks N.W.R.","IN","252","38.9486","-85.4207"
"2016","Eagle Creek Valley","IN","46","39.9269","-86.3383"
"2016","Elkhart County","IN","6","41.6527","-85.8344"
"2016","Evansville","IN","1","37.9776","-87.5752"
"2016","Fort Wayne","IN","930","41.1998","-85.1329"
"2016","Gene Stratton-Porter Historic Site","IN","3","41.4248","-85.2924"
"2016","Goose Pond","IN","1952","38.9678","-87.1864"
"2016","Hamilton County","IN","686","40.0907","-86.0334"
"2016","Indianapolis","IN","4836","39.8694","-86.0389"
"2016","Jamestown","IN","300","39.927","-86.629"
"2016","Johnson County","IN","35","39.4103","-86.0668"
"2016","Knox County","IN","10","38.6453","-87.4171"
"2016","Lafayette","IN","10","40.4605","-86.9157"
"2016","Lake Monroe","IN","589","39.0152","-86.3984"
"2016","McCormick's Creek S.P.","IN","0","39.2863","-86.7268"
"2016","Michaela Farm-Oldenburg","IN","0","39.3637","-85.1803"
"2016","Muncie","IN","160","40.1833","-85.3667"
"2016","Muscatatuck N.W.R.","IN","900","38.9594","-85.7983"
"2016","Northeast LaPorte County","IN","6","41.6776","-86.6684"
"2016","Oakland City","IN","3","38.2899","-87.3454"
"2016","Ohio River","IN","259","39.1021","-84.9016"
"2016","Patoka Lake","IN","184","38.4347","-86.6062"
"2016","Pigeon River State Fish & Wildlife Area","IN","1711","41.6418","-85.2771"
"2016","Pokagon","IN","24","41.6344","-84.9701"
"2016","Richmond","IN","25","39.8289","-84.956"
"2016","South Bend","IN","68","41.6764","-86.252"
"2016","Southern Adams County","IN","400","40.656","-85.0323"
"2016","Southern Lake County","IN","399","41.32","-87.3098"
"2016","Southwest Allen County","IN","482","40.9601","-85.2063"
"2016","Spring Mill S.P.","IN","2794","38.7233","-86.417"
"2016","Terre Haute","IN","3","39.4165","-87.407"
"2016","Tippecanoe","IN","8","41.3237","-85.7887"
"2016","Topeka","IN","130","41.5394","-85.5394"
"2016","Warrick County","IN","220","38.0599","-87.3015"
"2016","Western Gibson County","IN","19","38.3406","-87.7807"
"2016","Whitewater S.P.","IN","1282","39.5909","-84.9936"
"2016","Willow Slough-Iroquois Preserves","IN","4","40.9819","-87.4894"
"2016","Danville","KY","58","37.6463","-84.7733"
"2016","Daviess County South","KY","24","37.6938","-86.9958"
"2016","East Allen County","KY","184","36.7426","-86.0686"
"2016","Frankfort","KY","53","38.2271","-84.8525"
"2016","Hopkinsville","KY","32","36.8615","-87.473"
"2016","Land Between the Lakes","KY","16","36.9367","-88.1683"
"2016","Lincolns Birthplace-Hodgenville, LaRue County","KY","28","37.573","-85.74"
"2016","Louisville","KY","156","38.2929","-85.6283"
"2016","Russell-Adair County","KY","0","36.9658","-85.1217"
"2016","Wayne County","KY","155","36.8972","-84.8213"
"2016","Cheneyville-Lecompte","LA","18","31.1","-92.3667"
"2016","Claiborne","LA","17","32.78","-92.95"
"2016","Lacassine N.W.R.-Thornwell","LA","6","30.0626","-92.8147"
"2016","Lake Charles","LA","13","30.15","-93.3"
"2016","Pine Prairie","LA","34","30.7643","-92.3765"
"2016","Shreveport","LA","1","32.5371","-93.8922"
"2016","Sweet Lake-Cameron Prairie N.W.R.","LA","6098","30.0373","-93.0875"
"2016","White Lake","LA","2","29.8699","-92.424"
"2016","Bowie","MD","1","38.9927","-76.7852"
"2016","Oakland","MD","0","39.4936","-79.3658"
"2016","Albion","MI","126","42.301","-84.679"
"2016","Anchor Bay","MI","106","42.6273","-82.6647"
"2016","Ann Arbor","MI","320","42.3172","-83.7781"
"2016","Battle Creek","MI","779","42.3767","-85.2795"
"2016","Clinton","MI","170","42.0916","-84.0351"
"2016","Detroit","MI","168","42.7213","-83.551"
"2016","Dowagiac","MI","570","41.9667","-86.0833"
"2016","East Lansing","MI","35","42.766","-84.4935"
"2016","Eaton Rapids","MI","2","42.5818","-84.6611"
"2016","Hartland","MI","402","42.6305","-83.8364"
"2016","Holland","MI","346","42.75","-86.1"
"2016","Huron County","MI","4","43.9728","-82.9992"
"2016","Kalamazoo","MI","2","42.2963","-85.6482"
"2016","Lapeer County","MI","17","43.0014","-83.2428"
"2016","Les Cheneaux","MI","1","46.0538","-84.363"
"2016","Monroe","MI","63","41.8731","-83.4425"
"2016","Niles","MI","50","41.8274","-86.2832"
"2016","Petoskey","MI","3","45.3701","-84.9709"
"2016","Pontiac","MI","160","42.7899","-83.2459"
"2016","Port Huron","MI","37","42.9347","-82.5215"
"2016","Rockwood","MI","5","42.0684","-83.2499"
"2016","Waterloo State Recreation Area","MI","2570","42.3245","-84.2097"
"2016","Western Macomb County","MI","16","42.7008","-82.9533"
"2016","Loess Bluffs (formerly Squaw Creek) N.W.R.","MO","30","40.0833","-95.2667"
"2016","Trimble","MO","1","39.4725","-94.5647"
"2016","Arkabutla Lake","MS","3","34.7624","-90.1306"
"2016","Dahomey-Great River Road","MS","15","33.7769","-90.9545"
"2016","Jackson County","MS","50","30.4366","-88.7119"
